epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
17,0.966343104839325,0.0005000000237487257,0.09666070342063904,0.9729505777359009,0.9593576788902283,0.9662554264068604,0.0929628312587738,0.9686360359191895,0.9637155532836914
18,0.9677945971488953,0.0005000000237487257,0.09483538568019867,0.9748595356941223,0.9603556394577026,0.96552973985672,0.0998731181025505,0.9685901999473572,0.9622641801834106
19,0.9673410058021545,0.0005000000237487257,0.09425199031829834,0.9738754630088806,0.9604463577270508,0.9637155532836914,0.10724343359470367,0.9761549830436707,0.9506531357765198
20,0.9670688509941101,0.0005000000237487257,0.0942772626876831,0.9735994935035706,0.9601742029190063,0.9648040533065796,0.1012609452009201,0.9658181667327881,0.9637155532836914
21,0.9672049283981323,0.0005000000237487257,0.09415936470031738,0.9738682508468628,0.9601742029190063,0.9637155532836914,0.09626498818397522,0.9657434225082397,0.9615384340286255
22,0.9686110615730286,0.0002500000118743628,0.08961977064609528,0.974290668964386,0.9626235961914062,0.9680696725845337,0.09182389825582504,0.9763663411140442,0.9593613743782043
23,0.9700172543525696,0.0002500000118743628,0.08451216667890549,0.9758449792861938,0.9638936519622803,0.9680696725845337,0.09300289303064346,0.9784866571426392,0.9571843147277832
24,0.9701533317565918,0.0002500000118743628,0.0857379138469696,0.9750664830207825,0.9649823307991028,0.9684324860572815,0.0952429249882698,0.9770879745483398,0.9593613743782043
25,0.9694729447364807,0.0002500000118743628,0.0853247120976448,0.9760809540748596,0.9625328779220581,0.9666182994842529,0.09470107406377792,0.9762963056564331,0.9564586281776428
26,0.9694275856018066,0.0002500000118743628,0.08382470905780792,0.9748554825782776,0.963712215423584,0.9669811129570007,0.09344349801540375,0.9756097793579102,0.9579100012779236
27,0.9712873101234436,0.0001250000059371814,0.08263340592384338,0.9768679738044739,0.9654359221458435,0.9669811129570007,0.09146628528833389,0.9742078185081482,0.9593613743782043
28,0.9717409014701843,0.0001250000059371814,0.07829461991786957,0.9766269326210022,0.9666152596473694,0.9680696725845337,0.09685053676366806,0.97919762134552,0.9564586281776428
29,0.9734645485877991,0.0001250000059371814,0.07884330302476883,0.9792470335960388,0.9674317240715027,0.9677067995071411,0.09469366073608398,0.9791821837425232,0.9557329416275024
30,0.9719676971435547,0.0001250000059371814,0.08075081557035446,0.9776002764701843,0.9660709500312805,0.9684324860572815,0.0930292159318924,0.9792130589485168,0.9571843147277832
31,0.9718316197395325,0.0001250000059371814,0.07843925058841705,0.9770684242248535,0.966343104839325,0.9684324860572815,0.0927300825715065,0.9785025715827942,0.9579100012779236
32,0.9727388024330139,6.25000029685907e-05,0.0786561518907547,0.9770230650901794,0.968248188495636,0.9695210456848145,0.09082598984241486,0.9792592525482178,0.9593613743782043
33,0.9729655981063843,6.25000029685907e-05,0.07613098621368408,0.977383017539978,0.9683389067649841,0.9680696725845337,0.09420879185199738,0.9784866571426392,0.9571843147277832
34,0.9720584154129028,6.25000029685907e-05,0.07551973313093185,0.9762929081916809,0.967613160610199,0.9695210456848145,0.09116661548614502,0.9778434038162231,0.9608127474784851
35,0.973419189453125,6.25000029685907e-05,0.07659327983856201,0.9782788157463074,0.9683389067649841,0.9680696725845337,0.08967047929763794,0.9749631881713867,0.9608127474784851
36,0.9730109572410583,6.25000029685907e-05,0.07469011843204498,0.9778226017951965,0.9679760336875916,0.9691581726074219,0.09346891194581985,0.9785344004631042,0.9593613743782043
37,0.9722852110862732,6.25000029685907e-05,0.0757189393043518,0.9770020246505737,0.9673410058021545,0.9691581726074219,0.09036225825548172,0.9778270721435547,0.9600870609283447
38,0.9719676971435547,6.25000029685907e-05,0.07578165829181671,0.9768123626708984,0.9668874144554138,0.9680696725845337,0.09482695907354355,0.9777777791023254,0.9579100012779236
39,0.9737367033958435,6.25000029685907e-05,0.07702720165252686,0.978205144405365,0.9690647125244141,0.9680696725845337,0.0929436981678009,0.9770709872245789,0.958635687828064
40,0.9736459851264954,3.125000148429535e-05,0.07464451342821121,0.9788151383399963,0.968248188495636,0.9684324860572815,0.09015917778015137,0.9749816060066223,0.9615384340286255
41,0.9733738303184509,3.125000148429535e-05,0.07656804472208023,0.9777513146400452,0.9687924981117249,0.9684324860572815,0.09063770622015,0.9756816625595093,0.9608127474784851
42,0.9739635586738586,3.125000148429535e-05,0.07419200241565704,0.9784778952598572,0.9692461490631104,0.9684324860572815,0.09141651540994644,0.9770879745483398,0.9593613743782043
43,0.9736006259918213,3.125000148429535e-05,0.07570607960224152,0.9779364466667175,0.9690647125244141,0.9687953591346741,0.09093224257230759,0.977104902267456,0.9600870609283447
